Link,country
https://www.researchgate.net/publication/390119501_CI_CD_Pipeline_Security_Best_Practices_for_Cloud_Deployment,usa
https://www.sei.cmu.edu/training/devsecops-process-implementation/,usa
https://www.vikingcloud.com/blog/what-is-ci-cd-vulnerability-scanning,usa
https://blog.infosecmatters.net/2021/10/cicd-pipeline-security-shifting-left.html,usa
https://devtron.ai/blog/the-4-pillars-for-securing-kubernetes-in-ci-cd/,usa
https://phoenixnap.com/kb/ci-cd-security,usa
https://www.akeyless.io/blog/devsec-for-scale-podcast-securing-your-ci-cd-pipeline-w-zan-markan-circleci/,usa
https://www.e-spincorp.com/pipeline-security-addressing-vulnerabilities-in-ci-cd-pipelines/,usa
https://www.mindbowser.com/devsecops-metrics/,usa
https://www.ox.security/blog/should-appsec-teams-be-more-concerned-about-pipeline-vulnerabilities/,usa
https://www.redhat.com/en/topics/devops/what-cicd-pipeline,usa
https://www.txone.com/blog/tsa-pipeline-security-directive-upgraded/,usa
https://xage.com/complying-with-tsa-pipeline-security-directives/,usa
https://docs-cortex.paloaltonetworks.com/r/Cortex-Cloud-Posture-Management/CI/CD-Security/What-is-CI/CD-security?contentId=bIMWlgMxKdS2L4RyiiKCqQ,usa
https://solutionshub.epam.com/blog/post/ci_cd_security,usa
https://spectralops.io/blog/ci-cd-security-hardening/,usa
https://www.fortinet.com/resources/cyberglossary/ci-cd,usa
https://www.gartner.com/en/documents/3899571,usa
https://www.keitaro.com/insights/2022/05/13/5-best-practices-to-ensure-a-ci-cd-pipelines-security/,usa
https://www.linkedin.com/posts/wizsecurity_cicd-pipeline-security-best-practices-cheat-activity-7260533870016569347-js8Q,usa
https://www.myshyft.com/blog/pipeline-security-scanning/,usa
https://www.scribd.com/document/742594335/1701799484-Ci-CD-Pipeline-Security-Best-Practices,usa
https://apiiro.com/blog/ci-cd-pipeline-security-best-practices-for-your-software/,usa
https://dzone.com/refcardz/getting-started-with-cicd-pipeline-security,usa
https://linfordco.com/blog/ci-cd-pipeline-security-controls/,usa
https://medium.com/@rizqimulkisrc/ci-cd-pipeline-security-devsecops-best-practices-for-2025-6cc1946f3f13,usa
https://www.aikido.dev/features/ci-cd-pipeline-security,usa
https://www.appknox.com/blog/cicd-pipeline-security-for-mobile-apps,usa
https://www.aquasec.com/cloud-native-academy/supply-chain-security/ci-cd-security-threats-tools-and-best-practices/,usa
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-devsecops-pipeline/,usa
https://www.harness.io/blog/ci-cd-security-an-overview,usa
https://www.techtarget.com/searchitoperations/tip/9-ways-to-infuse-security-in-your-CI-CD-pipeline,usa
https://blog.codacy.com/appsec-in-the-age-of-continuous-integration-and-deployment,usa
https://blog.gitguardian.com/pipeline-integrity-and-security-in-devsecops/,usa
https://circleci.com/blog/security-best-practices-for-ci-cd/,usa
https://inventive-it.com/resources/practices-for-adding-ci-cd-pipeline-security/,usa
https://snyk.io/blog/strengthen-security-ci-cd-pipeline/,usa
https://www.devopschat.co/articles/devsecops-challenge-9-security-metrics-insights-and-continuous-improveme,usa
https://www.iogp.org/bookstore/product/pipeline-security-guidelines/,usa
https://www.stepsecurity.io/azure-security,usa
https://www.willistonherald.com/news/state/north-dakota-supreme-court-hears-arguments-in-pipeline-security-license-case/article_cf556674-7680-11e9-bad4-8fd02c331ad4.html,usa
https://hackernoon.com/devsecops-deep-dive-cicd-pipeline-security,usa
https://oteemo.com/blog/adding-security-metrics-devops/,usa
https://securityboulevard.com/2022/11/8-ci-cd-best-practices-secure-your-software-development-pipeline/,usa
https://soos.io/devops-pipeline-security,usa
https://www.f5.com/company/blog/container-security-basics-pipeline-security,usa
https://www.gologic.ca/en/top-10-devsecops-tools/,usa
https://www.growingscrummasters.com/keywords/security-metrics/,usa
https://www.travis-ci.com/blog/ci-cd-security-practices/,usa
https://cloudsecurityalliance.org/blog/2022/04/20/security-performance-reporting,usa
https://distantjob.com/blog/devsecops-implementation/,usa
"https://forumalternance.cergypontoise.fr/11497279/auniteg/ygotos/ppourw/Measures+and+Metrics+in+Corporate+Security,+Second+Edition.pdf",usa
https://spb.hse.ru/en/ba/log/students/diplomas/1046843847,usa
https://waratek.com/blog/cicd-security/,usa
https://www.armosec.io/blog/ci-cd-security/,usa
https://www.globalsign.com/en/blog/devops-pipeline-security-automate-acme,usa
https://www.hklaw.com/en/insights/publications/2021/08/tsas-pipeline-of-cybersecurity-requirements,usa
https://www.learningtree.com/courses/azure-devops-pipeline-security/,usa
https://www.stackhawk.com/blog/ci-pipeline-security-bug-testing/,usa
https://owasp.org/,usa
https://www.checkpoint.com/cyber-hub/cloud-security/devsecops/what-is-a-ci-cd-pipeline/,usa
https://www.codecademy.com/catalog/subject/cybersecurity,usa
https://www.ibm.com/software/reports/compatibility/clarity-reports/report/html/softwareReqsForProduct?deliverableId=CF0C527046E011E8ADCBA344DE8FB657,usa
https://www.indeed.com/q-devsecops-engineer-security-jobs.html,usa
https://www.law.cornell.edu/uscode/text/6/1207,usa
https://www.researchgate.net/publication/359449156_Security_Metrics,usa
https://wwwmatthes.in.tum.de/file/1h520imhelkkn/Sebis-Public-Website/-/Master-s-Thesis-Timo-Zandonella/Kickoff_Presentation_Master_Thesis_Timo_Zandonella.pdf,usa
https://aws.amazon.com/marketplace/reviews/reviews-list/prodview-ljsrjvcsk72ki/review/19df358e-78bd-372a-a945-118e38e34a6a,usa
https://faun.pub/cloud-ci-cd-pipeline-security-checklist-8500953d4c5d,usa
https://immunefi.com/,usa
https://pmnewsnigeria.com/2025/08/13/niger-delta-ex-agitators-withdraw-petition-against-pipeline-security-firm-apologize-for-misinformation/,usa
https://tryhackme.com/paths,usa
https://vercel.com/pricing,usa
https://www.helpnetsecurity.com/2025/08/12/cybersecurity-jobs-available-right-now-august-12-2025/,usa
"https://www.ziprecruiter.com/c/Sierra-Space/Job/DevOps-DevSecOps-(II-Principal)/-in-Centennial,CO?jid=90c077f351a19fea",usa
https://careers.cathaypacific.com/en/careers/jobs/hong-kong/solution-lead-regions-rpa-idp-27432,usa
https://galileo.ai/,usa
https://thenewstack.io/experts-split-on-ai-reviewing-its-own-code-for-security/,usa
https://vocal.media/01/belitsoft-s-take-on-net-unit-testing-what-top-teams-do-differently,usa
https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/cloud-security-best-practices/,usa
https://www.dataart.team/vacancies,usa
https://www.newsghana.com.gh/illegal-miners-threaten-ghanas-energy-lifelines-amid-rescue-plan-launch/,usa
https://x.com/GuardiusDev,usa
https://careers.wbd.com/global/en/job/R000096436/Senior-Software-Engineer-in-Test,usa
https://careers.wbd.com/global/en/job/R000096438/Software-Engineer-in-Test-II,usa
https://docs.dynatrace.com/docs/whats-new/documentation,usa
https://itviec.com/it-jobs/security-engineer-platform-tooling-relocate-to-dubai-virtual-security-lab-cyber-risk-management-services-l-l-c-1401,usa
https://levelup.gitconnected.com/writing-code-for-team-projects-conventions-prs-and-reviews-that-work-48cda080bac9,usa
https://lunainc.com/,usa
https://www.cloudflare.com/plans/developer-platform/,usa
https://www.dataquest.io/blog/advanced-concepts-in-docker-compose/,usa
https://www.wg-plc.com/,usa
https://careers.cathaypacific.com/en/careers/jobs/china/solution-lead-27770,usa
https://developer.android.com/studio/intro,usa
https://guardian.ng/business-services/anxiety-as-oil-stocks-plunge-10-per-cent-ytd-erase-previous-gains/,usa
https://idm.net.au/blog/0015281-new-tools-target-shadow-ai-risks,usa
https://supabase.com/docs/guides/deployment/going-into-prod,usa
https://thehackernews.com/search/label/cybersecurity?updated-max=2025-08-10T18:01:00%2B05:30&max-results=20&start=19&by-date=false,usa
https://www.ainvest.com/news/reinstating-sanctions-iran-geopolitical-risks-opportunities-energy-defense-markets-2508/,usa
https://www.scworld.com/podcast-segment/14158-esw-at-blackhat-and-the-weekly-enterprise-security-news-esw-419,usa
https://codewithmukesh.com/courses/dotnet-webapi-zero-to-hero/,usa
https://github.com/spring-projects/spring-boot,usa
https://jobs.discovertechnata.com/companies/warner-bros-discovery-2/jobs/56429854-senior-software-engineer-in-test,usa
https://www.coursera.org/professional-certificates/data-engineering,usa
https://www.remoterocketship.com/company/trimble/jobs/senior-genai-python-engineer-genai-safety-and-quality-spain-remote,usa
https://www.showbizjobs.com/jobs/warner-bros-discovery-senior-software-engineer-in-test-in-bangalore/jid-369jv9,usa
https://www.totaljobs.com/job/offensive-security-engineer/palantir-job105568683,usa
https://www.transportationindustrynews.com/article/839744194-crude-oil-pipeline-transport-market-size-share-competitive-landscape-and-trend-analysis-report,usa
https://content.techgig.com/career-advice/ai-vs-human-developers-the-future-of-coding-and-job-security/articleshow/123279398.cms,usa
https://discoveryalert.com.au/news/global-oil-trade-dynamics-2025-us-nigeria/,usa
https://itwire.com/business-it-news/business-software/changing-of-the-guard-at-github-signals-a-new-microsoft-ai-focus-for-the-world-s-home-of-open-source-software.html,usa
https://justjoin.it/job-offer/madiff-sp-z-o-o---net-developer-warszawa-net-e31f8a3b,usa
https://noise.getoto.net/author/danilo-poccia/,usa
https://thehackernews.com/search?updated-max=2025-08-11T01:00:00%2B05:30&max-results=12,usa
https://www.geeksforgeeks.org/software-testing/what-is-an-api/,usa
https://www.prolegion.com/marketplace,usa
https://www.showbizjobs.com/jobs/warner-bros-discovery-software-engineer-in-test-in-bangalore/jid-86v479,usa
https://checkmarx.com/glossary/what-is-cicd-security/,usa
https://cloudsecurityalliance.org/artifacts/the-six-pillars-of-devsecops-measure-monitor-report-and-action,usa
https://snyk.io/platform/ci-cd-pipeline-security/,usa
https://spacelift.io/blog/ci-cd-security,usa
https://www.armosec.io/securing-ci-cd-pipelines/,usa
https://www.arnica.io/blog/ci-cd-pipeline-security-vs-ide-plugins-vs-pipelineless-security,usa
https://www.jit.io/resources/appsec-tools/top-11-devops-security-tools,usa
https://www.strongdm.com/blog/ci-cd-security-and-ci-cd-pipeline,usa
https://www.trolleyesecurity.com/services/devsecops/pipeline-security-ci-cd-integration/,usa
https://www.upwind.io/feed/enhancing-ci-cd-pipeline-security-with-upwind,usa
https://businessamlive.com/nigerias-daily-oil-production-plunges-to-1-57m-barrels/,usa
https://itwire.com/itwire-magazine/tag/Software+development.html,usa
https://mx.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-senior-java-spring-boot-developer-ref-0003-en-tepezala-C489B2AB9674A8B761373E686DCF3405,usa
https://www.careerjunction.co.za/data-engineer-cpt-onsite-3-month-contract-to-go-perm-job-2618953.aspx,usa
https://www.parallels.com/products/desktop/?srsltid=AfmBOorVZVjumLv19W9tKScHDhG_iUbwr94pLc0CG440I7WgXZJPwFxk,usa
https://www.remoterocketship.com/company/growthaccelerationpartners-3/jobs/staff-ios-mobile-engineer-colombia-remote,usa
https://circleci.com/blog/secure-ci-pipeline/,usa
https://cycode.com/pipeline-security/,usa
https://docs.gitlab.com/ci/pipeline_security/,usa
https://dzone.com/refcardz/continuous-delivery-pipeline-security-essentials,usa
https://medium.com/@pawel.piwosz/ci-cd-pipeline-security-what-we-can-learn-from-real-disasters-632192683757,usa
https://www.alooba.com/skills/concepts/continuous-integrationcontinuous-deployment-cicd-437/pipeline-security/,usa
https://www.fortinet.com/blog/business-and-technology/ensuring-continuous-security-integration-for-devsecops,usa
https://www.tsa.gov/sites/default/files/pipeline_security_guidelines.pdf,usa
https://www.wiz.io/lp/ci-cd-security-best-practices-cheat-sheet,usa
https://codefresh.io/learn/ci-cd/ci-cd-security-7-risks-and-what-you-can-do-about-them/,usa
https://contextqa.com/ci-cd-pipeline-security-guide/,usa
https://devops.com/devops-security-metrics/,usa
https://runsafesecurity.com/use-cases/ci-cd-security/,usa
https://www.akeyless.io/blog/aligning-ci-cd-pipeline-security-with-nsa-cisa-guidance/,usa
https://www.beyondidentity.com/resource/3-ci-cd-pipeline-security-best-practices,usa
https://www.cyberdb.co/devops-security-metrics-and-kpis-a-comprehensive-guide/,usa
https://www.dragos.com/blog/industry-news/us-transportation-security-administration-releases-updated-pipeline-security-directive-key-revisions-and-compliance-strategies/,usa
https://www.opsera.io/learn/devsecops-best-practices-for-ci-cd-pipeline-security,usa
https://amzur.com/blog/ci-cd-pipeline-security-with-dockers/,usa
https://apiiro.com/product/sscs/,usa
https://citizant.com/blog/devsecops/5-security-considerations-cicd-pipeline/,usa
https://industrialcyber.co/mining-oil-gas/tsa-seeks-omb-approval-to-extend-pipeline-security-and-cyber-incident-reporting-requirements/,usa
https://ingaa.org/wp-content/uploads/2019/02/34310.pdf,usa
https://openssf.org/wp-content/uploads/2025/08/OpenSSF_MLSecOps_Whitepaper.pdf,usa
https://www.cbo.gov/publication/61006,usa
https://www.congress.gov/bill/117th-congress/house-bill/3243,usa
https://www.endorlabs.com/product/endor-labs-ci-cd,usa
https://accuknox.com/solutions/cicd-security,usa
https://blogs.cisco.com/security/pipeline-security-tunnel-vision,usa
https://cyesec.com/webinars/breaking-down-the-tsa-pipeline-security-directive,usa
https://primis.phmsa.dot.gov/comm/pipelinesecurityissuesbrief.htm,usa
https://www.aristiun.com/application-security-posture-management-supply-chain-security-cicd-pipeline-security,usa
https://www.gao.gov/products/gao-19-426,usa
https://www.gao.gov/video/tsa-taking-steps-address-some-pipeline-security-program-weaknesses,usa
https://www.montana-dakota.com/safety-education/pipeline-security/,usa
https://www.redhat.com/en/resources/ci-cd-pipeline-security-dzone-analyst-material,usa
https://xygeni.io/cicd-security/,usa
https://anchore.com/cicd/,usa
https://docs.convisoappsec.com/cli/security-gate,usa
https://iamops.io/devsecops-services/ci-cd-pipeline-security/,usa
https://jobs.baesystems.com/global/en/job/BAE1US109065BREXTERNAL/DevSecOps-Pipeline-Security-Engineer?utm_source=hbcuconnect&utm_medium=phenom-feeds,usa
https://learn.microsoft.com/en-us/azure/devops/organizations/security/about-security-roles?view=azure-devops,usa
https://www.asisonline.org/security-management-magazine/articles/2019/10/is-pipeline-security-adequate/,usa
https://www.cyberark.com/solutions/devsecops-cloud-native-apps/,usa
https://www.cybersecurityintelligence.com/pipeline-security-5315.html,usa
https://www.ppln.co/en,usa
https://www.tiga.us/resources/recent-dhs-pipeline-security-guidelines,usa
https://armexa.com/services/governance/tsa-pipeline-security-directives-compliance/,usa
https://devtron.ai/blog/integrating-security-scanning-into-ci-cd-pipeline/,usa
https://sherlockedsecurity.com/ci-cd-pipeline-security-build-test-deploy/,usa
https://sprocketfox.io/xssfox/2021/02/18/pipeline/,usa
https://www.deepfactor.io/glossary/ci-cd-security/,usa
https://www.hklaw.com/en/insights/publications/2022/04/biden-administration-promulgating-rules-to-protect-us-infrastructure,usa
https://www.hsdl.org/c/view?docid=750295,usa
